Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,479494,-,-,-,39.73,-105.18,-7,1876,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2022,3,28,9,30,18.400000000000002,1.09,0.059000000000000004,0.62,81,965,692,0,7,-8.3,311,260,0,476,0.319,15.56,50.74,0.93,0.16,804,0.5,269,3,27.4228,21.5000
2022,3,28,10,0,19.400000000000002,1.08,0.054,0.62,83,985,763,0,7,-9.200000000000001,307,353,0,551,0.318,13.58,46.31,0.93,0.16,804,0.6000000000000001,271,3,32.2310,25.2990
2022,3,28,10,30,20.200000000000003,1.08,0.054,0.62,82,1005,823,0,7,-9.200000000000001,331,343,0,584,0.316,12.93,42.480000000000004,0.92,0.16,804,0.6000000000000001,270,2.9000000000000004,34.5369,27.1302
2022,3,28,11,0,20.900000000000002,1.1,0.04,0.62,78,1023,868,0,7,-9.4,339,333,0,596,0.315,12.14,39.45,0.92,0.16,804,0.6000000000000001,270,2.8000000000000003,35.5091,27.9082
2022,3,28,11,30,21.5,1.1,0.04,0.62,77,1028,894,0,7,-9.5,368,279,0,590,0.313,11.69,37.410000000000004,0.91,0.16,803,0.6000000000000001,267,2.5,35.3088,27.7591
2022,3,28,12,0,22,1.05,0.037,0.62,77,1028,903,0,6,-9.200000000000001,356,343,0,632,0.311,11.6,36.53,0.91,0.16,803,0.7000000000000001,265,2.2,37.8905,29.7924
2022,3,28,12,30,22.3,1.05,0.037,0.62,78,1026,898,0,7,-9.200000000000001,354,289,0,585,0.309,11.370000000000001,36.910000000000004,0.91,0.16,802,0.7000000000000001,257,1.8,35.0457,27.5542
2022,3,28,13,0,22.6,1.05,0.038,0.62,76,1022,876,0,7,-8.700000000000001,330,408,0,649,0.307,11.59,38.51,0.9,0.16,802,0.7000000000000001,248,1.4000000000000001,38.7483,30.4584
2022,3,28,13,30,22.6,1.05,0.038,0.62,76,1011,837,0,7,-8.700000000000001,234,621,0,701,0.306,11.59,41.18,0.91,0.16,802,0.7000000000000001,222,1.1,41.5934,32.6809
2022,3,28,14,0,22.6,1.08,0.041,0.62,75,995,782,0,0,-8.3,105,925,0,762,0.305,12.01,44.72,0.91,0.16,801,0.8,196,0.8,44.7866,35.1663
2022,3,28,14,30,22.3,1.08,0.041,0.62,74,975,715,0,0,-8.3,74,975,0,715,0.305,12.23,48.93,0.91,0.16,801,0.8,179,0.9,41.4645,32.5255
2022,3,28,15,0,22,1.1,0.047,0.62,73,948,635,0,0,-8.200000000000001,73,948,0,635,0.305,12.540000000000001,53.64,0.92,0.16,800,0.8,161,1,36.1543,28.3187
2022,3,28,15,30,21.200000000000003,1.1,0.047,0.62,71,909,543,0,8,-8.200000000000001,158,640,11,490,0.305,13.17,58.730000000000004,0.93,0.16,800,0.8,156,1.1,27.2103,21.2666
2022,3,28,16,0,20.3,1.1,0.061,0.62,70,852,442,0,7,-6.7,193,259,0,306,0.305,15.63,64.08,0.93,0.16,800,0.8,151,1.2000000000000002,16.4308,12.7987
2022,3,28,16,30,18.6,1.1,0.061,0.62,64,783,337,0,7,-6.7,126,86,0,156,0.305,17.37,69.61,0.9400000000000001,0.16,800,0.8,141,1,8.0140,6.2090
2022,3,28,17,0,16.900000000000002,1.08,0.066,0.62,56,680,229,0,7,-1.9000000000000001,79,183,0,126,0.306,27.7,75.26,0.9400000000000001,0.15,800,0.9,130,0.8,6.1476,4.7222
2022,3,28,17,30,15.8,1.08,0.066,0.62,43,528,126,3,7,-1.9000000000000001,55,72,43,66,0.306,29.7,80.97,0.9400000000000001,0.15,800,0.9,120,0.8,0.0000,0.0000
2022,3,28,18,0,14.700000000000001,1.06,0.064,0.62,24,252,39,7,7,-2.7,18,1,100,18,0.307,30.13,86.64,0.9400000000000001,0.15,800,0.9,110,0.9,0.0000,0.0000
2022,3,28,18,30,13.9,1.06,0.064,0.62,0,0,0,1,7,-2.7,0,0,14,0,0.308,31.720000000000002,92.56,0.93,0.15,800,0.9,139,0.8,0.0000,0.0000
2022,3,28,19,0,13.100000000000001,1.05,0.057,0.62,0,0,0,0,7,-2.3000000000000003,0,0,0,0,0.309,34.33,98.25,0.93,0.15,799,0.9,167,0.8,0.0000,0.0000
2022,3,28,19,30,12.3,1.05,0.057,0.62,0,0,0,0,7,-2.3000000000000003,0,0,0,0,0.309,36.17,103.85000000000001,0.92,0.15,799,0.9,204,0.8,0.0000,0.0000
2022,3,28,20,0,11.4,1.04,0.05,0.62,0,0,0,0,8,-1.8,0,0,0,0,0.31,39.79,109.29,0.91,0.15,799,0.9,242,0.9,0.0000,0.0000
2022,3,28,20,30,11.200000000000001,1.04,0.05,0.62,0,0,0,0,7,-1.8,0,0,0,0,0.311,40.32,114.53,0.91,0.15,799,0.9,255,1.3,0.0000,0.0000
2022,3,28,21,0,11,1.01,0.047,0.62,0,0,0,0,0,-2.9000000000000004,0,0,0,0,0.312,37.730000000000004,119.48,0.9,0.15,798,0.9,267,1.7000000000000002,0.0000,0.0000
2022,3,28,21,30,11.100000000000001,1.01,0.047,0.62,0,0,0,0,0,-2.9000000000000004,0,0,0,0,0.313,37.480000000000004,124.07000000000001,0.9,0.15,798,0.9,267,2.5,0.0000,0.0000
2022,3,28,22,0,11.3,1.01,0.045,0.62,0,0,0,0,0,-3.5,0,0,0,0,0.314,35.2,128.16,0.9,0.15,798,1,267,3.4000000000000004,0.0000,0.0000
2022,3,28,22,30,10.9,1.01,0.045,0.62,0,0,0,0,7,-3.5,0,0,0,0,0.315,36.14,131.64000000000001,0.9,0.15,798,1,268,4,0.0000,0.0000
2022,3,28,23,0,10.600000000000001,1,0.044,0.62,0,0,0,0,7,-3,0,0,0,0,0.316,38.37,134.34,0.91,0.15,797,1,270,4.6000000000000005,0.0000,0.0000
2022,3,28,23,30,10.100000000000001,1,0.044,0.62,0,0,0,0,0,-3,0,0,0,0,0.317,39.67,136.12,0.91,0.15,797,1.1,273,4.6000000000000005,0.0000,0.0000
2022,3,29,0,0,9.600000000000001,1,0.044,0.62,0,0,0,0,0,-2.3000000000000003,0,0,0,0,0.318,43.1,136.87,0.91,0.15,797,1.1,275,4.6000000000000005,0.0000,0.0000
2022,3,29,0,30,9,1,0.044,0.62,0,0,0,0,0,-2.4000000000000004,0,0,0,0,0.319,44.87,136.51,0.92,0.15,797,1.1,274,4,0.0000,0.0000
2022,3,29,1,0,8.3,0.99,0.044,0.62,0,0,0,0,0,-1.6,0,0,0,0,0.321,49.79,135.09,0.92,0.15,797,1.1,274,3.5,0.0000,0.0000
2022,3,29,1,30,7.800000000000001,0.99,0.044,0.62,0,0,0,0,7,-1.6,0,0,0,0,0.323,51.44,132.7,0.92,0.15,796,1.1,270,3.1,0.0000,0.0000
2022,3,29,2,0,7.2,0.98,0.047,0.62,0,0,0,0,6,-1.1,0,0,0,0,0.325,55.47,129.48,0.92,0.15,796,1.1,266,2.8000000000000003,0.0000,0.0000
2022,3,29,2,30,6.7,0.98,0.047,0.62,0,0,0,0,6,-1.1,0,0,0,0,0.328,57.4,125.59,0.92,0.15,796,1.1,266,2.4000000000000004,0.0000,0.0000
2022,3,29,3,0,6.1000000000000005,0.96,0.051000000000000004,0.62,0,0,0,0,6,-1,0,0,0,0,0.331,60.61,121.16,0.92,0.15,796,1,266,2.1,0.0000,0.0000
2022,3,29,3,30,5.7,0.96,0.051000000000000004,0.62,0,0,0,0,6,-1,0,0,0,0,0.334,62.300000000000004,116.33,0.93,0.15,796,1,265,1.8,0.0000,0.0000
2022,3,29,4,0,5.300000000000001,0.9400000000000001,0.053,0.62,0,0,0,0,9,-0.8,0,0,0,0,0.336,64.61,111.18,0.93,0.15,796,1,265,1.5,0.0000,0.0000
2022,3,29,4,30,5.1000000000000005,0.9400000000000001,0.053,0.62,0,0,0,0,9,-0.9,0,0,0,0,0.339,65.43,105.79,0.93,0.15,795,1,264,1.3,0.0000,0.0000
2022,3,29,5,0,5,0.92,0.051000000000000004,0.62,0,0,0,0,9,-0.8,0,0,0,0,0.341,66.13,100.24000000000001,0.93,0.15,795,1,262,1.2000000000000002,0.0000,0.0000
2022,3,29,5,30,5.6000000000000005,0.92,0.051000000000000004,0.62,0,0,0,0,9,-0.8,0,0,0,0,0.34400000000000003,63.43,94.57000000000001,0.93,0.15,795,1,260,1.2000000000000002,0.0000,0.0000
2022,3,29,6,0,6.2,0.89,0.049,0.62,14,147,18,5,9,-0.4,5,0,71,5,0.34600000000000003,62.56,88.55,0.93,0.15,795,1,258,1.2000000000000002,0.0000,0.0000
2022,3,29,6,30,7.2,0.89,0.049,0.62,35,476,93,5,9,-0.4,25,0,71,25,0.35000000000000003,58.34,82.96000000000001,0.93,0.15,794,1,262,1.3,0.0000,0.0000
2022,3,29,7,0,8.200000000000001,0.87,0.05,0.62,48,658,193,0,9,-0.7000000000000001,14,0,0,14,0.354,53.46,77.24,0.93,0.15,794,0.9,266,1.5,0.6728,0.5150
2022,3,29,7,30,9,0.87,0.05,0.62,57,765,299,0,9,-0.7000000000000001,21,0,0,21,0.357,50.64,71.54,0.93,0.15,794,0.9,269,1.8,1.0601,0.8192
2022,3,29,8,0,9.9,0.86,0.054,0.62,65,834,405,0,6,-1.5,41,0,0,41,0.361,44.97,65.95,0.9400000000000001,0.15,794,0.9,273,2,2.1712,1.6886
2022,3,29,8,30,10.4,0.86,0.054,0.62,71,883,506,0,6,-1.5,84,0,0,84,0.364,43.5,60.5,0.9400000000000001,0.15,794,0.9,273,2.2,4.6173,3.6052
2022,3,29,9,0,10.9,0.84,0.057,0.62,77,917,599,0,6,-2.7,134,2,0,135,0.367,38.54,55.29,0.9400000000000001,0.15,794,0.9,273,2.4000000000000004,7.6293,5.9721
2022,3,29,9,30,11.3,0.84,0.057,0.62,81,944,683,0,6,-2.7,216,6,0,220,0.37,37.53,50.39,0.9400000000000001,0.15,794,0.9,278,2.3000000000000003,12.6911,9.9511
2022,3,29,10,0,11.700000000000001,0.8200000000000001,0.057,0.62,84,963,754,0,6,-3.5,295,26,0,313,0.372,34.33,45.95,0.9400000000000001,0.15,793,0.9,283,2.1,18.3294,14.3884
2022,3,29,10,30,12,0.8200000000000001,0.057,0.62,87,977,812,0,6,-3.5,361,61,0,406,0.373,33.660000000000004,42.1,0.9400000000000001,0.15,793,0.9,295,2.2,24.0339,18.8810
2022,3,29,11,0,12.3,0.81,0.057,0.62,88,986,854,0,6,-3.8000000000000003,379,56,0,422,0.374,32.45,39.050000000000004,0.9400000000000001,0.15,793,0.9,307,2.2,25.1652,19.7796
2022,3,29,11,30,12.3,0.81,0.057,0.62,89,990,880,0,6,-3.8000000000000003,363,34,0,390,0.373,32.45,37.01,0.9400000000000001,0.15,793,0.9,323,2.5,23.3590,18.3654
2022,3,29,12,0,12.3,0.8200000000000001,0.058,0.62,90,990,890,0,6,-3.3000000000000003,330,24,0,349,0.373,33.46,36.14,0.9400000000000001,0.15,793,1,338,2.8000000000000003,20.9400,16.4654
2022,3,29,12,30,12,0.8200000000000001,0.058,0.62,90,988,884,0,6,-3.3000000000000003,261,7,0,267,0.372,34.12,36.54,0.9400000000000001,0.15,793,1,347,3.2,16.0072,12.5861
2022,3,29,13,0,11.600000000000001,0.85,0.059000000000000004,0.62,90,981,861,0,6,-2.3000000000000003,306,13,0,316,0.37,37.92,38.160000000000004,0.9400000000000001,0.15,793,1.1,355,3.6,18.8810,14.8423
2022,3,29,13,30,11,0.85,0.059000000000000004,0.62,89,969,822,0,6,-2.3000000000000003,237,5,0,241,0.369,39.46,40.85,0.9400000000000001,0.15,793,1.1,357,3.9000000000000004,14.3112,11.2452
2022,3,29,14,0,10.3,0.9,0.064,0.62,89,951,768,0,6,-0.9,107,1,0,108,0.368,45.87,44.42,0.9500000000000001,0.15,793,1.1,360,4.1000000000000005,6.3532,4.9888
2022,3,29,14,30,9.5,0.9,0.064,0.62,89,925,700,0,6,-0.9,105,4,0,108,0.366,48.39,48.660000000000004,0.9500000000000001,0.15,793,1.2000000000000002,359,4.4,6.2690,4.9179
2022,3,29,15,0,8.700000000000001,0.9400000000000001,0.08,0.62,90,888,619,0,9,0.5,229,39,0,252,0.365,56.25,53.4,0.96,0.15,794,1.2000000000000002,357,4.6000000000000005,14.3627,11.2509
2022,3,29,15,30,7.5,0.9400000000000001,0.08,0.62,87,845,529,0,6,0.5,144,9,0,149,0.363,61.02,58.5,0.96,0.15,794,1.2000000000000002,358,5.300000000000001,8.2846,6.4757
2022,3,29,16,0,6.2,0.96,0.096,0.62,84,785,430,0,6,0.9,51,1,0,51,0.362,68.59,63.870000000000005,0.97,0.15,795,1.2000000000000002,358,5.9,2.7425,2.1366
2022,3,29,16,30,5,0.96,0.096,0.62,74,719,327,0,9,0.9,61,13,0,66,0.361,74.62,69.41,0.96,0.15,796,1.2000000000000002,182,6.1000000000000005,3.3965,2.6322
2022,3,29,17,0,3.8000000000000003,0.96,0.09,0.62,63,625,224,0,9,0.2,99,31,0,107,0.36,77.48,75.07000000000001,0.96,0.16,797,1.1,5,6.2,5.2291,4.0181
2022,3,29,17,30,3.1,0.96,0.09,0.62,46,485,124,3,9,0.2,39,1,43,39,0.36,81.39,80.77,0.9500000000000001,0.16,797,1.1,7,5.7,0.0000,0.0000
2022,3,29,18,0,2.4000000000000004,0.9500000000000001,0.07200000000000001,0.62,25,236,40,7,9,-0.6000000000000001,12,0,100,12,0.36,80.57000000000001,86.44,0.9500000000000001,0.16,798,1.1,10,5.300000000000001,0.0000,0.0000
2022,3,29,18,30,2,0.9500000000000001,0.07200000000000001,0.62,0,0,0,1,6,-0.6000000000000001,0,0,14,0,0.359,83,92.36,0.9500000000000001,0.16,799,1,11,4.9,0.0000,0.0000
2022,3,29,19,0,1.5,0.9500000000000001,0.061,0.62,0,0,0,0,7,-1.5,0,0,0,0,0.359,80.36,98.05,0.9400000000000001,0.16,799,1,12,4.6000000000000005,0.0000,0.0000
2022,3,29,19,30,1.3,0.9500000000000001,0.061,0.62,0,0,0,0,8,-1.5,0,0,0,0,0.359,81.52,103.64,0.9500000000000001,0.16,799,1,12,4.5,0.0000,0.0000
2022,3,29,20,0,1.1,0.96,0.063,0.62,0,0,0,0,8,-2.2,0,0,0,0,0.359,78.37,109.07000000000001,0.9500000000000001,0.16,800,1,12,4.3,0.0000,0.0000
2022,3,29,20,30,0.9,0.96,0.063,0.62,0,0,0,0,4,-2.2,0,0,0,0,0.36,79.5,114.3,0.96,0.16,800,1,11,4.2,0.0000,0.0000
2022,3,29,21,0,0.7000000000000001,0.97,0.063,0.62,0,0,0,0,4,-2.8000000000000003,0,0,0,0,0.361,77.18,119.23,0.96,0.16,800,0.9,10,4,0.0000,0.0000
2022,3,29,21,30,0.5,0.97,0.063,0.62,0,0,0,0,4,-2.8000000000000003,0,0,0,0,0.362,78.3,123.79,0.9500000000000001,0.16,800,0.9,11,4,0.0000,0.0000
2022,3,29,22,0,0.4,0.96,0.056,0.62,0,0,0,0,4,-3.6,0,0,0,0,0.363,74.65,127.87,0.9500000000000001,0.16,800,0.9,11,3.9000000000000004,0.0000,0.0000
2022,3,29,22,30,0,0.96,0.056,0.62,0,0,0,0,4,-3.6,0,0,0,0,0.365,76.85000000000001,131.32,0.9500000000000001,0.16,800,0.8,12,3.6,0.0000,0.0000
2022,3,29,23,0,-0.4,0.97,0.053,0.62,0,0,0,0,4,-4.6000000000000005,0,0,0,0,0.366,73.51,133.99,0.9500000000000001,0.16,800,0.8,13,3.4000000000000004,0.0000,0.0000
2022,3,29,23,30,-0.9,0.97,0.053,0.62,0,0,0,0,4,-4.6000000000000005,0,0,0,0,0.367,76.23,135.75,0.9400000000000001,0.16,800,0.7000000000000001,14,3.2,0.0000,0.0000
2022,3,30,0,0,-1.5,0.9500000000000001,0.049,0.62,0,0,0,0,4,-5.800000000000001,0,0,0,0,0.368,72.25,136.48,0.9400000000000001,0.16,800,0.7000000000000001,15,3,0.0000,0.0000
2022,3,30,0,30,-2,0.9500000000000001,0.049,0.62,0,0,0,0,4,-5.800000000000001,0,0,0,0,0.369,74.95,136.12,0.93,0.16,800,0.6000000000000001,18,2.8000000000000003,0.0000,0.0000
2022,3,30,1,0,-2.6,0.92,0.045,0.62,0,0,0,0,4,-7.1000000000000005,0,0,0,0,0.37,71.28,134.7,0.93,0.16,800,0.6000000000000001,20,2.5,0.0000,0.0000
2022,3,30,1,30,-3,0.92,0.045,0.62,0,0,0,0,4,-7.1000000000000005,0,0,0,0,0.371,73.43,132.31,0.93,0.16,800,0.5,23,2.2,0.0000,0.0000
2022,3,30,2,0,-3.4000000000000004,0.91,0.044,0.62,0,0,0,0,4,-8,0,0,0,0,0.372,70.59,129.1,0.93,0.16,800,0.5,25,1.9000000000000001,0.0000,0.0000
2022,3,30,2,30,-3.8000000000000003,0.91,0.044,0.62,0,0,0,0,5,-8,0,0,0,0,0.372,72.73,125.23,0.93,0.16,800,0.5,27,1.7000000000000002,0.0000,0.0000
2022,3,30,3,0,-4.2,0.91,0.043000000000000003,0.62,0,0,0,0,4,-8.6,0,0,0,0,0.372,71.29,120.81,0.93,0.16,800,0.5,28,1.5,0.0000,0.0000
2022,3,30,3,30,-4.5,0.91,0.043000000000000003,0.62,0,0,0,0,4,-8.6,0,0,0,0,0.372,72.91,115.99000000000001,0.93,0.16,800,0.6000000000000001,28,1.3,0.0000,0.0000
2022,3,30,4,0,-4.7,0.93,0.043000000000000003,0.62,0,0,0,0,4,-9,0,0,0,0,0.372,71.65,110.85000000000001,0.93,0.16,800,0.6000000000000001,28,1.1,0.0000,0.0000
2022,3,30,4,30,-4.800000000000001,0.93,0.043000000000000003,0.62,0,0,0,0,4,-9,0,0,0,0,0.372,72.19,105.47,0.93,0.16,800,0.6000000000000001,27,0.9,0.0000,0.0000
2022,3,30,5,0,-5,0.93,0.046,0.62,0,0,0,0,4,-9.3,0,0,0,0,0.373,71.67,99.93,0.92,0.16,800,0.6000000000000001,25,0.7000000000000001,0.0000,0.0000
2022,3,30,5,30,-4.3,0.93,0.046,0.62,0,0,0,0,4,-9.3,0,0,0,0,0.374,68.07000000000001,94.26,0.92,0.16,801,0.6000000000000001,21,0.8,0.0000,0.0000
2022,3,30,6,0,-3.7,0.93,0.049,0.62,16,169,21,6,4,-9.4,6,0,86,6,0.374,64.86,88.25,0.93,0.16,801,0.6000000000000001,16,1,0.0000,0.0000
2022,3,30,6,30,-2.2,0.93,0.049,0.62,36,507,101,5,4,-9.4,13,0,71,13,0.376,58.02,82.65,0.93,0.16,801,0.6000000000000001,12,1.6,0.0000,0.0000
2022,3,30,7,0,-0.8,0.9,0.052000000000000005,0.62,50,683,204,1,4,-8.9,37,0,14,37,0.378,54.31,76.93,0.93,0.16,801,0.6000000000000001,8,2.3000000000000003,1.7819,1.3645
2022,3,30,7,30,0.5,0.9,0.052000000000000005,0.62,58,791,313,0,5,-8.9,127,31,4,137,0.379,49.42,71.23,0.93,0.16,801,0.5,6,2.8000000000000003,6.9356,5.3622
2022,3,30,8,0,1.8,0.86,0.056,0.62,66,857,420,0,5,-8.700000000000001,196,216,0,285,0.38,45.69,65.63,0.93,0.16,801,0.5,4,3.3000000000000003,15.1298,11.7703
2022,3,30,8,30,2.8000000000000003,0.86,0.056,0.62,72,906,523,0,4,-8.700000000000001,245,288,0,388,0.381,42.5,60.18,0.93,0.16,800,0.5,181,3.6,21.3682,16.6876
2022,3,30,9,0,3.8000000000000003,0.79,0.056,0.62,78,945,621,0,4,-9.1,219,492,0,502,0.382,38.410000000000004,54.95,0.93,0.16,800,0.4,358,3.8000000000000003,28.4145,22.2454
2022,3,30,9,30,4.6000000000000005,0.79,0.056,0.62,81,978,709,0,4,-9.1,344,316,0,547,0.383,36.32,50.04,0.92,0.16,800,0.4,357,4,31.5957,24.7767
2022,3,30,10,0,5.5,0.73,0.051000000000000004,0.62,83,999,782,0,4,-10.100000000000001,379,329,0,609,0.384,31.6,45.58,0.92,0.16,799,0.4,356,4.2,35.7033,28.0290
2022,3,30,10,30,6,0.73,0.051000000000000004,0.62,88,1008,840,1,7,-10.100000000000001,363,300,14,587,0.385,30.53,41.72,0.92,0.16,799,0.4,356,4.5,34.7823,27.3267
2022,3,30,11,0,6.5,0.76,0.063,0.62,93,1010,882,0,7,-11.100000000000001,206,763,0,802,0.386,27.080000000000002,38.660000000000004,0.93,0.16,799,0.4,356,4.800000000000001,47.8673,37.6256
2022,3,30,11,30,6.7,0.76,0.063,0.62,97,1013,910,0,0,-11.100000000000001,119,964,0,893,0.388,26.71,36.61,0.93,0.16,799,0.4,354,5.1000000000000005,53.5297,42.0886
2022,3,30,12,0,6.9,0.75,0.07,0.62,99,1012,920,0,0,-12,98,1012,0,919,0.389,24.59,35.75,0.93,0.16,799,0.4,353,5.4,55.1820,43.3927
2022,3,30,12,30,6.800000000000001,0.75,0.07,0.62,99,1010,914,0,7,-12,297,488,0,691,0.39,24.76,36.160000000000004,0.93,0.16,799,0.4,351,5.7,41.4583,32.5992
2022,3,30,13,0,6.7,0.72,0.07200000000000001,0.62,100,1003,892,0,7,-12.600000000000001,242,630,0,740,0.392,23.84,37.81,0.9400000000000001,0.16,799,0.4,348,5.9,44.2483,34.7852
2022,3,30,13,30,6.5,0.72,0.07200000000000001,0.62,95,998,854,0,7,-12.600000000000001,218,358,0,490,0.392,24.17,40.53,0.93,0.16,799,0.4,346,6.1000000000000005,29.1199,22.8827
2022,3,30,14,0,6.300000000000001,0.7000000000000001,0.065,0.62,91,989,801,0,7,-13,188,14,0,198,0.393,23.67,44.13,0.93,0.16,799,0.4,345,6.300000000000001,11.6571,9.1542
2022,3,30,14,30,6.1000000000000005,0.7000000000000001,0.065,0.62,85,977,734,0,8,-13,207,482,0,527,0.392,24,48.4,0.93,0.16,799,0.4,343,6.300000000000001,30.6180,24.0206
2022,3,30,15,0,5.9,0.7000000000000001,0.053,0.62,78,962,655,0,7,-13.3,167,704,0,589,0.391,23.71,53.160000000000004,0.92,0.16,799,0.4,341,6.300000000000001,33.6044,26.3259
2022,3,30,15,30,5.6000000000000005,0.7000000000000001,0.053,0.62,72,936,564,0,8,-13.3,257,273,0,401,0.389,24.21,58.28,0.92,0.16,799,0.4,340,6.1000000000000005,22.3228,17.4507
2022,3,30,16,0,5.2,0.75,0.044,0.62,64,896,462,0,8,-12.9,193,33,0,208,0.388,25.66,63.660000000000004,0.92,0.16,799,0.4,340,5.9,11.2017,8.7282
2022,3,30,16,30,4.4,0.75,0.044,0.62,58,834,354,0,7,-12.9,109,8,0,112,0.386,27.17,69.21000000000001,0.92,0.16,800,0.5,344,5.4,5.7739,4.4756
2022,3,30,17,0,3.7,0.81,0.044,0.62,52,744,246,0,8,-11.5,79,6,0,81,0.384,31.98,74.87,0.92,0.65,800,0.5,348,4.800000000000001,3.9654,3.0481
2022,3,30,17,30,3,0.81,0.044,0.62,42,591,139,3,8,-11.5,48,6,43,49,0.383,33.6,80.59,0.93,0.65,800,0.6000000000000001,353,3.9000000000000004,0.0000,0.0000
2022,3,30,18,0,2.3000000000000003,0.85,0.048,0.62,26,320,47,7,8,-9.600000000000001,17,0,100,17,0.382,41.050000000000004,86.26,0.9400000000000001,0.65,800,0.6000000000000001,359,3,0.0000,0.0000
2022,3,30,18,30,1.8,0.85,0.048,0.62,3,15,2,2,4,-9.600000000000001,0,0,29,0,0.382,42.6,92.17,0.9400000000000001,0.65,801,0.5,180,2.4000000000000004,0.0000,0.0000
2022,3,30,19,0,1.4000000000000001,0.84,0.046,0.62,0,0,0,0,4,-8.5,0,0,0,0,0.381,47.88,97.85000000000001,0.9400000000000001,0.65,801,0.5,1,1.8,0.0000,0.0000
2022,3,30,19,30,1,0.84,0.046,0.62,0,0,0,0,8,-8.5,0,0,0,0,0.379,49.27,103.43,0.93,0.65,801,0.5,171,1.6,0.0000,0.0000
2022,3,30,20,0,0.6000000000000001,0.8,0.04,0.62,0,0,0,0,7,-8.4,0,0,0,0,0.377,51.08,108.85000000000001,0.93,0.65,801,0.4,340,1.3,0.0000,0.0000
2022,3,30,20,30,0,0.8,0.04,0.62,0,0,0,0,0,-8.4,0,0,0,0,0.375,53.35,114.06,0.92,0.65,801,0.4,338,1.4000000000000001,0.0000,0.0000
2022,3,30,21,0,-0.5,0.76,0.037,0.62,0,0,0,0,0,-9.3,0,0,0,0,0.372,51.42,118.98,0.92,0.65,802,0.4,336,1.5,0.0000,0.0000
2022,3,30,21,30,-1,0.76,0.037,0.62,0,0,0,0,0,-9.3,0,0,0,0,0.37,53.33,123.52,0.92,0.65,802,0.4,337,1.5,0.0000,0.0000
2022,3,30,22,0,-1.5,0.73,0.037,0.62,0,0,0,0,0,-10.100000000000001,0,0,0,0,0.367,52,127.57000000000001,0.92,0.65,802,0.30000000000000004,339,1.5,0.0000,0.0000
2022,3,30,22,30,-2,0.73,0.037,0.62,0,0,0,0,0,-10.100000000000001,0,0,0,0,0.364,53.95,130.99,0.92,0.65,802,0.30000000000000004,336,1.4000000000000001,0.0000,0.0000
2022,3,30,23,0,-2.4000000000000004,0.72,0.037,0.62,0,0,0,0,0,-10.8,0,0,0,0,0.362,52.58,133.65,0.92,0.65,802,0.30000000000000004,333,1.3,0.0000,0.0000
2022,3,30,23,30,-2.7,0.72,0.037,0.62,0,0,0,0,0,-10.8,0,0,0,0,0.36,53.76,135.38,0.91,0.65,802,0.30000000000000004,325,1.4000000000000001,0.0000,0.0000
2022,3,31,0,0,-3.1,0.71,0.035,0.62,0,0,0,0,0,-11.700000000000001,0,0,0,0,0.357,51.64,136.09,0.91,0.65,802,0.4,317,1.4000000000000001,0.0000,0.0000
2022,3,31,0,30,-3.3000000000000003,0.71,0.035,0.62,0,0,0,0,0,-11.700000000000001,0,0,0,0,0.356,52.410000000000004,135.72,0.91,0.65,802,0.4,310,1.5,0.0000,0.0000
2022,3,31,1,0,-3.6,0.6900000000000001,0.034,0.62,0,0,0,0,0,-12.4,0,0,0,0,0.354,50.4,134.3,0.91,0.65,802,0.4,303,1.6,0.0000,0.0000
2022,3,31,1,30,-3.6,0.6900000000000001,0.034,0.62,0,0,0,0,0,-12.4,0,0,0,0,0.353,50.4,131.92000000000002,0.91,0.65,802,0.4,300,1.8,0.0000,0.0000
